date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2016-09-06 15:03:43,BarackObama,,278,1187,4380,"""When we protect our lands, it helps us protect the climate for the future."" —President Obama #ActOnClimate http://www.snappytv.com/tc/2710336",,,#ActOnClimate,773174849346768896,https://twitter.com/BarackObama/status/773174849346768896
2016-09-05 16:03:14,BarackObama,,408,818,3636,President Obama has a message for America's workers today—check it out: http://ofa.bo/2c9zC6j #LaborDaypic.twitter.com/qzbHAfRXNs,,,#LaborDaypic,772827439126966272,https://twitter.com/BarackObama/status/772827439126966272
2016-09-03 17:01:19,BarackObama,,1253,1040,4543,"In the weekly address, President Obama commemorates the labor movement that helped build this country. http://ofa.bo/2bY9ruQ",,,,772117278464679937,https://twitter.com/BarackObama/status/772117278464679937
2016-09-02 22:27:07,BarackObama,,789,2381,7501,"Recess is almost over, and editorial boards across the country are calling for Senate leaders to do their jobs.pic.twitter.com/Pr78WaT0V2",,,,771836881495584768,https://twitter.com/BarackObama/status/771836881495584768
2016-09-02 19:59:45,BarackObama,,414,692,2693,"When Americans stand together, there's no challenge too great to solve—not even climate change. #ActOnClimate today: http://ofa.bo/2bIxOeU",,,#ActOnClimate,771799796344512512,https://twitter.com/BarackObama/status/771799796344512512
2016-09-02 18:28:14,BarackObama,,503,2490,7880,Unemployment: Deficits: Uninsured rate: Jobs: +15.1 millionpic.twitter.com/mWcAgfM8zn,,,,771776767581360128,https://twitter.com/BarackObama/status/771776767581360128
2016-09-02 17:01:55,BarackObama,,449,2289,8087,"It's been a long road, but we're far better off than we were eight years ago.pic.twitter.com/o8UdtCezYE",,,,771755042391097345,https://twitter.com/BarackObama/status/771755042391097345
2016-09-02 15:10:40,BarackObama,,433,2194,8322,"The economy added 151,000 jobs in August—extending the longest streak of total job growth on record.",,,,771727047710412800,https://twitter.com/BarackObama/status/771727047710412800
2016-09-01 21:06:14,BarackObama,,341,809,2949,Senate leaders return from recess next week. They need to get to work on a vote for Judge Garland—say so. http://ofa.bo/2bUhngC #DoYourJob,,,#DoYourJob,771454141801439233,https://twitter.com/BarackObama/status/771454141801439233
2016-09-01 19:33:21,BarackObama,,384,2551,8619,"Recess is almost over, and editorial boards across the country are calling for Senate leaders to do their jobs.pic.twitter.com/ScbkMVcovu",,,,771430763069788160,https://twitter.com/BarackObama/status/771430763069788160
2016-09-01 16:00:17,BarackObama,,120,339,1412,"Stay in the loop with important facts, brought to you weekly. Join @OFA's Truth Team:http://ofa.bo/2bFcBY7",,@OFA,,771377146820300800,https://twitter.com/BarackObama/status/771377146820300800
2016-08-31 19:42:44,BarackObama,,362,732,2678,Senate leaders need to hear you expect a vote on Judge Garland when recess ends—say you'll let them know: http://ofa.bo/2bCovlE #DoYourJob,,,#DoYourJob,771070737624866816,https://twitter.com/BarackObama/status/771070737624866816
2016-08-31 17:38:19,BarackObama,,138,669,2240,We can't afford to have a Supreme Court that's short-handed. Here's why: http://ofa.bo/2bC7jg9,,,,771039428986871808,https://twitter.com/BarackObama/status/771039428986871808
2016-08-31 16:24:53,BarackObama,,365,2897,7262,"The American people need their legislators to be dedicated to solutions, not obstruction. #DoYourJobpic.twitter.com/mrTXe8sti6",,,#DoYourJobpic,771020947184754688,https://twitter.com/BarackObama/status/771020947184754688
2016-08-30 22:17:40,BarackObama,,305,692,2530,Senate leaders have a job to do—join the thousands reminding them when they reconvene next week. http://ofa.bo/2bA3t72 #DoYourJob,,,#DoYourJob,770747342249046017,https://twitter.com/BarackObama/status/770747342249046017
2016-08-30 20:03:12,BarackObama,,362,2062,5773,"Summer's almost over, Senate leaders. #DoYourJobpic.twitter.com/JOEchACJ6i",,,#DoYourJobpic,770713502583369728,https://twitter.com/BarackObama/status/770713502583369728
2016-08-30 18:08:24,BarackObama,,205,388,1694,"Have meaningful, fact-based conversations. Join OFA's Truth Team: http://ofa.bo/2bzwYWI .pic.twitter.com/Fs4esnNcdD",,,,770684610715930624,https://twitter.com/BarackObama/status/770684610715930624
2016-08-30 15:35:45,BarackObama,,343,587,2471,Show off your pride in this movement—grab your Organizing& tee: http://ofa.bo/2bzpbmW .pic.twitter.com/htUFnTNn28,,,,770646196561989632,https://twitter.com/BarackObama/status/770646196561989632
2016-08-29 21:15:13,BarackObama,,288,995,3464,Senate leaders must put country before party politics. Read why it's time to give Judge Garland a vote. http://ofa.bo/2bMWVm0,,,,770369235998511104,https://twitter.com/BarackObama/status/770369235998511104
2016-08-29 19:10:14,BarackObama,,245,1298,4605,It's not too late for Senate leaders to give Judge Garland a fair hearing and up-or-down vote. Say you agree. http://ofa.bo/2bx2xjL,,,,770337784343113728,https://twitter.com/BarackObama/status/770337784343113728
2016-08-29 17:19:11,BarackObama,,408,3206,7675,"Obstruction—especially when it comes to the Supreme Court—is nothing to be proud of, @SenateMajLdr. #DoYourJobpic.twitter.com/FwsAnwqNH2",,@SenateMajLdr,#DoYourJobpic,770309835388661760,https://twitter.com/BarackObama/status/770309835388661760
2016-08-26 21:58:05,BarackObama,,1266,1946,6972,President Obama continues his track record of protecting millions of acres of federal land and water. Take a look: http://ofa.bo/2bEv1XP,,,,769292859761537024,https://twitter.com/BarackObama/status/769292859761537024
2016-08-26 20:14:48,BarackObama,,299,2616,7660,Speaking up is the first step. Let's build on our progress one conversation at a time. #WomensEqualityDaypic.twitter.com/a0poSyIiqP,,,#WomensEqualityDaypic,769266869916184576,https://twitter.com/BarackObama/status/769266869916184576
2016-08-26 18:45:53,BarackObama,,171,688,2275,Say you'll continue the fight to make gender equality a reality in America: http://ofa.bo/2cfsWE1 #WomensEqualityDay,,,#WomensEqualityDay,769244491316277249,https://twitter.com/BarackObama/status/769244491316277249
2016-08-26 17:03:56,BarackObama,,438,4870,12417,"We've come a long way, but there's still more to do to make sure women are truly treated equally. #WomensEqualityDaypic.twitter.com/B7C0Nk27T5",,,#WomensEqualityDaypic,769218837371842560,https://twitter.com/BarackObama/status/769218837371842560
2016-08-26 15:34:22,BarackObama,,264,621,2773,"Organize for change in your community, and look good doing it. http://ofa.bo/2bVjNvL pic.twitter.com/e5TkkUQI1A",,,,769196294732521472,https://twitter.com/BarackObama/status/769196294732521472
2016-08-25 22:13:39,BarackObama,,206,1402,5017,"""These are our American cathedrals, and they belong to you."" —Jonathan B. Jarvis, director of the @NatlParkService http://ofa.bo/2bJTZFC",,@NatlParkService,,768934388612554752,https://twitter.com/BarackObama/status/768934388612554752
2016-08-25 20:24:41,BarackObama,,172,2396,8575,"Happy 100th birthday, @NatlParkService. Here's to the next 100. #NPS100pic.twitter.com/LGShTB9l4x",,@NatlParkService,#NPS100pic,768906966936596480,https://twitter.com/BarackObama/status/768906966936596480
2016-08-24 21:35:17,BarackObama,,302,962,3278,We need nine Supreme Court justices. The Senate needs to do its job and vote on Judge Garland: http://ofa.bo/2bOtNaj #DoYourJob,,,#DoYourJob,768562348575428608,https://twitter.com/BarackObama/status/768562348575428608
2016-08-24 20:32:39,BarackObama,,397,3838,9677,This is nothing more than shameless partisanship. The Supreme Court should be held in higher regard. #DoYourJobpic.twitter.com/I0TN3csv0O,,,#DoYourJobpic,768546585735114752,https://twitter.com/BarackObama/status/768546585735114752
2016-08-24 18:44:34,BarackObama,,128,277,1213,Get important news delivered straight to your inbox—join the @OFA Truth Team:http://ofa.bo/2bPD5nr,,@OFA,,768519385669480448,https://twitter.com/BarackObama/status/768519385669480448
2016-08-24 16:30:26,BarackObama,,318,2718,6860,"Rhode Island just built America's first offshore wind farm, which will create clean energy and fight climate change. http://ofa.bo/2biiBG4",,,,768485628648431616,https://twitter.com/BarackObama/status/768485628648431616
2016-08-24 15:17:29,BarackObama,,375,1468,5909,America's leadership in the fight against climate change pays off in more ways than one. #ActOnClimatepic.twitter.com/tGK9Uu5l0C,,,#ActOnClimatepic,768467271580725248,https://twitter.com/BarackObama/status/768467271580725248
2016-08-22 22:12:25,BarackObama,,405,1216,4320,We can't wait any longer to restore our Supreme Court to full capacity. Tell Senate leaders: It's time for a vote. http://ofa.bo/2bJF3Fb,,,,767846915941605376,https://twitter.com/BarackObama/status/767846915941605376
2016-08-22 19:31:02,BarackObama,,526,4500,14014,The Supreme Court isn't some partisan football to be kicked around. Senate leaders should stop treating it like one.pic.twitter.com/akIkPCcxUM,,,,767806303486050305,https://twitter.com/BarackObama/status/767806303486050305
2016-08-22 17:45:27,BarackObama,,162,814,2768,"Read why the Supreme Court needs nine justices, not shameless partisanship. http://ofa.bo/2bAC2ZS",,,,767779732955947008,https://twitter.com/BarackObama/status/767779732955947008
2016-08-22 16:07:53,BarackObama,,177,567,2391,Get the facts. Cut through the noise with the @OFA Truth Team: http://ofa.bo/2bc1Tnj pic.twitter.com/OlBqKSgLUZ,,@OFA,,767755176799195136,https://twitter.com/BarackObama/status/767755176799195136
2016-08-20 17:08:11,BarackObama,,468,1116,5444,"""We’ve protected more than 265 million acres of public lands and waters."" —President Obama http://ofa.bo/2bEPI3X",,,,767045577414696960,https://twitter.com/BarackObama/status/767045577414696960
2016-08-20 16:04:35,BarackObama,,146,737,3794,"In the weekly address, President Obama commemorates the 100th anniversary of the @NatlParkService. http://ofa.bo/2bEPI3X",,@NatlParkService,,767029573603164160,https://twitter.com/BarackObama/status/767029573603164160
2016-08-19 19:16:26,BarackObama,,390,1373,2697,Another record broken. http://ofa.bo/2bDcaKE #ActOnClimate,,,#ActOnClimate,766715464122793984,https://twitter.com/BarackObama/status/766715464122793984
2016-08-19 17:14:06,BarackObama,,272,750,2692,Our children's health and prosperity is too important to ignore the consequences of climate change. Speak out now: http://ofa.bo/2bsKGtH,,,,766684679940354048,https://twitter.com/BarackObama/status/766684679940354048
2016-08-19 15:17:23,BarackObama,,464,1931,8128,Climate change is not too big of a challenge to solve. We're making good headway. #ActOnClimatepic.twitter.com/s2yzyDqvNR,,,#ActOnClimatepic,766655304767385600,https://twitter.com/BarackObama/status/766655304767385600
2016-08-18 21:59:23,BarackObama,,465,2888,5759,“Each month just gives another data point that makes the evidence stronger that we’re changing the climate.” http://ofa.bo/2bqW74M,,,,766394084235759616,https://twitter.com/BarackObama/status/766394084235759616
2016-08-18 20:57:21,BarackObama,,509,4899,10452,Fifteen months in a row of record-breaking heat is a signal that can't be denied: We need to #ActOnClimate.pic.twitter.com/pXnbiNYFP9,,,#ActOnClimate,766378474835677184,https://twitter.com/BarackObama/status/766378474835677184
2016-08-18 16:57:06,BarackObama,,255,340,1400,"Get the facts, not the fluff—join the OFA Truth Team: http://ofa.bo/2aZBnlq",,,,766318013465321472,https://twitter.com/BarackObama/status/766318013465321472
2016-08-18 15:50:06,BarackObama,,255,366,1906,Carry what you need while organizing for change. http://ofa.bo/2bArnwZ pic.twitter.com/cVvj9b3Mnq,,,,766301152254111744,https://twitter.com/BarackObama/status/766301152254111744
2016-08-17 21:18:52,BarackObama,,317,944,3761,New standards for heavy-duty trucks will cut 1.1 billion metric tons of carbon pollution through 2027. http://ofa.bo/2boeEPh,,,,766021502881767424,https://twitter.com/BarackObama/status/766021502881767424
2016-08-17 19:46:08,BarackObama,,267,708,2539,Call on Congress to #DisarmHate. Add your name to support common-sense gun legislation: http://ofa.bo/2bo16n5,,,#DisarmHate,765998165090639872,https://twitter.com/BarackObama/status/765998165090639872
2016-08-17 17:06:28,BarackObama,,621,2334,7126,We shouldn't accept this as normal. #DisarmHatepic.twitter.com/tqmaTawXXX,,,#DisarmHatepic,765957980541980672,https://twitter.com/BarackObama/status/765957980541980672
2016-08-17 15:39:20,BarackObama,,955,4172,14636,Doing nothing won't stop our country's gun violence epidemic. Congress must act to #DisarmHate.pic.twitter.com/0kbF22nnm4,,,#DisarmHate,765936053400113153,https://twitter.com/BarackObama/status/765936053400113153
2016-08-16 18:48:31,BarackObama,,176,542,2219,We’re taking important steps to help guarantee the basic security of paid family leave. http://ofa.bo/2bbSEpH #LeadOnLeave,,,#LeadOnLeave,765621277251870720,https://twitter.com/BarackObama/status/765621277251870720
2016-08-16 16:34:06,BarackObama,,231,1052,3408,Senate leaders must stop obstructing our Supreme Court. Take a stand and show your support. http://ofa.bo/2bkIYKH #DoYourJob,,,#DoYourJob,765587449959419904,https://twitter.com/BarackObama/status/765587449959419904
2016-08-16 14:52:05,BarackObama,,403,2709,9205,Reminder: It's the Senate's job to fairly consider Supreme Court nominees. #DoYourJobpic.twitter.com/xrkYcRsLNw,,,#DoYourJobpic,765561775257288704,https://twitter.com/BarackObama/status/765561775257288704
2016-08-15 20:48:38,BarackObama,,403,1458,6615,"Today, thousands of young DREAMers are able to fully contribute to our communities and our economy.pic.twitter.com/szjWDVYm9X",,,,765289115847766017,https://twitter.com/BarackObama/status/765289115847766017
2016-08-15 18:50:25,BarackObama,,193,1176,3951,Judge Garland deserves a fair hearing and an up-or-down vote. Add your voice and show your support: http://ofa.bo/2aOCXX3 #DoYourJob,,,#DoYourJob,765259366308073473,https://twitter.com/BarackObama/status/765259366308073473
2016-08-15 17:07:35,BarackObama,,377,2639,8493,It’s not too late. Senate leaders can still make this right and give Judge Garland an up-or-down vote.pic.twitter.com/ysc4UvluR0,,,,765233486701527040,https://twitter.com/BarackObama/status/765233486701527040
2016-08-15 15:31:40,BarackObama,,202,939,3091,Editorial boards around the country agree: Our judicial system is too important to be used as a political football. http://ofa.bo/2aUto4q,,,,765209349882904576,https://twitter.com/BarackObama/status/765209349882904576
2016-08-13 18:56:56,BarackObama,,566,1119,5513,"""There's no doubt that America has become a global leader in the fight against climate change."" —President Obama http://ofa.bo/2bdVxaK",,,,764536229920735232,https://twitter.com/BarackObama/status/764536229920735232
2016-08-13 17:44:19,BarackObama,,268,768,3604,"In the weekly address, President Obama discusses progress made in combating climate change—and what's left to do. http://ofa.bo/2bdVxaK",,,,764517957045215232,https://twitter.com/BarackObama/status/764517957045215232
2016-08-12 21:55:01,BarackObama,,499,3310,9982,Let's be clear: Senate leaders are playing political games with the Supreme Court. #DoYourJobpic.twitter.com/EpPURJ3Dwa,,,#DoYourJobpic,764218658319130624,https://twitter.com/BarackObama/status/764218658319130624
2016-08-12 20:08:23,BarackObama,,233,1322,5059,The Clean Power Plan will improve the future health and well-being of our children and families. #ActOnClimatepic.twitter.com/Kw09SczeRv,,,#ActOnClimatepic,764191822923108352,https://twitter.com/BarackObama/status/764191822923108352
2016-08-12 18:39:17,BarackObama,,186,611,2450,"Not long ago, women could be charged more for health insurance—for being women. There's more to do: http://ofa.bo/2bbL4wx #StandWithWomen",,,#StandWithWomen,764169400106815488,https://twitter.com/BarackObama/status/764169400106815488
2016-08-12 16:44:18,BarackObama,,207,1391,4115,Equality isn't a zero-sum game.pic.twitter.com/Gj2V95WzPO,,,,764140463955800064,https://twitter.com/BarackObama/status/764140463955800064
2016-08-12 15:17:03,BarackObama,,507,4409,15808,Five months is long enough. It's time for a fair hearing and an up-or-down vote.pic.twitter.com/PyMjLh8UJ8,,,,764118509043355648,https://twitter.com/BarackObama/status/764118509043355648
2016-08-11 21:58:25,BarackObama,,252,865,2629,Senate leaders continue to obstruct a full Supreme Court and it must stop—add your name if you agree: http://ofa.bo/2b9zJNr #DoYourJob,,,#DoYourJob,763857129010704384,https://twitter.com/BarackObama/status/763857129010704384
2016-08-11 20:33:29,BarackObama,,188,968,2994,Read what major news outlets are saying about the critical need for a fully functioning Supreme Court: http://ofa.bo/2aKonLZ,,,,763835751964344320,https://twitter.com/BarackObama/status/763835751964344320
2016-08-11 18:51:00,BarackObama,,250,932,3716,20 million more insured 15 million new jobs A global climate agreement Let's keep it going:http://ofa.bo/2b1PiW6,,,,763809962791276545,https://twitter.com/BarackObama/status/763809962791276545
2016-08-11 17:34:34,BarackObama,,188,628,2075,Don't let misinformation go unchallenged. Join the @OFA Truth Team and get the facts to fight back: http://ofa.bo/2b1I5oR,,@OFA,,763790728287834112,https://twitter.com/BarackObama/status/763790728287834112
2016-08-11 15:56:30,BarackObama,,553,5827,16342,Being cynical is easy. It's having hope in the face of adversity that's hard—but essential.pic.twitter.com/60rtFlFjWp,,,,763766049057624065,https://twitter.com/BarackObama/status/763766049057624065
2016-08-10 20:26:56,BarackObama,,223,353,2091,Grab one of these for all your progressive organizing travels. http://ofa.bo/2b6Wr8X pic.twitter.com/UlT5Wszne5,,,,763471715867299841,https://twitter.com/BarackObama/status/763471715867299841
2016-08-10 17:36:47,BarackObama,,224,523,2397,Don't let the cynics win. Keep pushing for change with @OFA. http://ofa.bo/2aBnl9u,,@OFA,,763428896783990784,https://twitter.com/BarackObama/status/763428896783990784
2016-08-10 15:37:25,BarackObama,,590,3196,11998,We've accomplished so much as a movement—and it's thanks to the power of organizing.pic.twitter.com/9VIhARMNvL,,,,763398857241747457,https://twitter.com/BarackObama/status/763398857241747457
2016-08-09 20:54:12,BarackObama,,483,5223,11587,Judge Garland has now waited 146 days. That's shameful—and irresponsible. #DoYourJobpic.twitter.com/JaP7YUQyOV,,,#DoYourJobpic,763116189220347904,https://twitter.com/BarackObama/status/763116189220347904
2016-08-09 19:01:12,BarackObama,,198,1030,3175,Senate leaders are hamstringing our Supreme Court. This obstruction is unprecedented—and unacceptable: http://ofa.bo/2b4cPXL #DoYourJob,,,#DoYourJob,763087754750078976,https://twitter.com/BarackObama/status/763087754750078976
2016-08-09 16:59:27,BarackObama,,189,1054,3516,Editorial boards from across the country have called on Senate leaders to fill the Supreme Court vacancy. http://ofa.bo/2axXIq3,,,,763057114369527808,https://twitter.com/BarackObama/status/763057114369527808
2016-08-08 21:00:26,BarackObama,,493,1507,5871,President Obama has done more to improve energy efficiency than any previous U.S. leader. http://ofa.bo/2b1FGfp #ActOnClimate,,,#ActOnClimate,762755371219816448,https://twitter.com/BarackObama/status/762755371219816448
2016-08-08 19:41:06,BarackObama,,152,915,3620,Adding clean energy jobs is another way the U.S. is continuing to #ActOnClimate.pic.twitter.com/EbM6XUrDRW,,,#ActOnClimate,762735405691133952,https://twitter.com/BarackObama/status/762735405691133952
2016-08-08 18:13:28,BarackObama,,153,456,1685,Show your support for bold action to fight climate change. http://ofa.bo/2b1kV3k #ActOnClimate,,,#ActOnClimate,762713352388812801,https://twitter.com/BarackObama/status/762713352388812801
2016-08-08 16:40:55,BarackObama,,336,1589,6982,Americans across the country agree that we need bold action in the fight against climate change. #ActOnClimatepic.twitter.com/znuajZ6CmE,,,#ActOnClimatepic,762690063310295040,https://twitter.com/BarackObama/status/762690063310295040
2016-08-08 15:16:19,BarackObama,,279,1665,3749,These extreme records aren't a fluke—climate change is largely caused by human activity. http://ofa.bo/2azFXCj #ActOnClimate,,,#ActOnClimate,762668769525178368,https://twitter.com/BarackObama/status/762668769525178368
2016-08-06 19:17:13,BarackObama,,450,1673,7771,"""Team USA reminds the world why America always sets the gold standard."" —President Obama http://ofa.bo/2auHwRO",,,,762004621330178048,https://twitter.com/BarackObama/status/762004621330178048
2016-08-05 21:12:10,BarackObama,,461,3692,12645,President Obama reflects on his experience as a feminist—and his hopes to continue building toward gender equality. http://ofa.bo/2aB6Lrl,,,,761671160497045505,https://twitter.com/BarackObama/status/761671160497045505
2016-08-05 18:18:35,BarackObama,,628,3012,11241,Today's jobs report underscores what we know to be true: America's economy is the strongest in the world.pic.twitter.com/iXJjuWeOB6,,,,761627476292407296,https://twitter.com/BarackObama/status/761627476292407296
2016-08-05 16:49:43,BarackObama,,268,1570,5524,This is a good thing for American workers and businesses—but there's more work to do.pic.twitter.com/QGb6k0pwPr,,,,761605111395123200,https://twitter.com/BarackObama/status/761605111395123200
2016-08-05 15:42:51,BarackObama,,449,1535,6588,Our economy is continuing its comeback. Let's keep up the progress.pic.twitter.com/qUPGBzkqQ5,,,,761588285437251589,https://twitter.com/BarackObama/status/761588285437251589
2016-08-05 14:31:09,BarackObama,,427,2772,9217,"The economy added 255,000 jobs in July—a record-breaking 77 months of private-sector job growth.",,,,761570241772224512,https://twitter.com/BarackObama/status/761570241772224512
2016-08-04 22:29:15,BarackObama,,647,1093,5491,It’s President Obama’s last birthday in office— d on’t forget to sign the card. http://ofa.bo/2ayv2hY,,,,761328169353830401,https://twitter.com/BarackObama/status/761328169353830401
2016-08-04 20:01:09,BarackObama,,1325,4518,16929,Keep that smile going strong. Wish President Obama a happy 55th birthday today: http://ofa.bo/2aycNcd pic.twitter.com/G2qXz14MS1,,,,761290901742243841,https://twitter.com/BarackObama/status/761290901742243841
2016-08-04 17:46:02,BarackObama,,1301,1610,7581,Make President Obama's last birthday in office extra special. Sign the card: http://ofa.bo/2aTo9WO #TBTpic.twitter.com/eEqqEJ114i,,,#TBTpic,761256899111219201,https://twitter.com/BarackObama/status/761256899111219201
2016-08-04 16:22:52,BarackObama,,307,1338,5944,The Clean Power Plan is one of the biggest steps forward in the fight to #ActOnClimate.pic.twitter.com/UBXPe98NUF,,,#ActOnClimate,761235968338767874,https://twitter.com/BarackObama/status/761235968338767874
2016-08-04 14:24:41,BarackObama,,838,1989,9724,One last birthday as Organizer-in-Chief. Help make it a good one—sign the card now: http://ofa.bo/2axr4Gg pic.twitter.com/5CDfypnatQ,,,,761206224578674688,https://twitter.com/BarackObama/status/761206224578674688
2016-08-03 23:32:15,BarackObama,,1327,3151,9657,Birthday game: stronger. Wish President Obama a happy 55th. http://ofa.bo/2aV0WSg pic.twitter.com/fs6mKxiGAf,,,,760981638146691073,https://twitter.com/BarackObama/status/760981638146691073
2016-08-03 21:42:57,BarackObama,,213,768,3558,"From the Clean Power Plan to the Paris Climate Agreement, the U.S. is leading the way in the fight to #ActOnClimate.pic.twitter.com/aBMaZdrgGB",,,#ActOnClimate,760954131854917632,https://twitter.com/BarackObama/status/760954131854917632
2016-08-03 20:06:31,BarackObama,,610,1001,4827,Don't sleep on this—the President's birthday is tomorrow. Sign the card now: http://ofa.bo/2aJj9lT pic.twitter.com/gnVYxrg3Xx,,,,760929865403101184,https://twitter.com/BarackObama/status/760929865403101184
2016-08-03 18:35:01,BarackObama,,141,546,2127,Today is the one-year anniversary of the Clean Power Plan—show your support in the fight to #ActOnClimate. http://ofa.bo/2av5KRJ,,,#ActOnClimate,760906837201784832,https://twitter.com/BarackObama/status/760906837201784832
2016-08-03 17:11:59,BarackObama,,269,1510,5951,The Clean Power Plan will cut carbon pollution from power plants by 32 percent by 2030. #ActOnClimatepic.twitter.com/UDp2Ti5ji1,,,#ActOnClimatepic,760885939816189953,https://twitter.com/BarackObama/status/760885939816189953
2016-08-03 15:37:16,BarackObama,,1355,1805,9822,Show President Obama some love on his 55th birthday—sign the birthday card. http://ofa.bo/2almPI6 pic.twitter.com/Bxl1FsOVFd,,,,760862102940549121,https://twitter.com/BarackObama/status/760862102940549121
2016-08-02 20:46:30,BarackObama,,1053,2662,10136,Step 1: Sign President Obama's birthday card. Step 2: Celebrate. http://ofa.bo/2asC8nW pic.twitter.com/9tW6bxDIiT,,,,760577537298665473,https://twitter.com/BarackObama/status/760577537298665473
2016-08-02 19:45:37,BarackObama,,286,713,2393,Senate leaders are weakening our highest court by refusing to vote on Judge Garland. http://ofa.bo/2ajlr8N #DoYourJob,,,#DoYourJob,760562216475107328,https://twitter.com/BarackObama/status/760562216475107328
2016-08-02 18:21:55,BarackObama,,713,8030,17781,It has been a record-breaking 139 days since Judge Garland was nominated and still no hearing or vote. #DoYourJobpic.twitter.com/IX6RxQ300I,,,#DoYourJobpic,760541150826541060,https://twitter.com/BarackObama/status/760541150826541060
2016-08-02 16:41:49,BarackObama,,248,1773,4275,Supreme Court seats: 9 Current number of Justices: 8 Number of hearings/votes on President Obama's nominee: 0 http://ofa.bo/2aPJMW1,,,,760515960314802177,https://twitter.com/BarackObama/status/760515960314802177
2016-08-02 15:28:10,BarackObama,,643,796,4367,44 is turning 55. Celebrate—sign the card. http://ofa.bo/2arQcOz,,,,760497425861648384,https://twitter.com/BarackObama/status/760497425861648384
2016-08-01 20:58:54,BarackObama,,198,915,3025,Judge Garland should get a fair hearing and an up-or-down vote from the Senate. Speak out. http://ofa.bo/2aDY78a #DoYourJob,,,#DoYourJob,760218269047361536,https://twitter.com/BarackObama/status/760218269047361536
2016-08-01 18:45:24,BarackObama,,782,6958,15924,"The Supreme Court still needs a ninth justice, but Senate leaders are still refusing to do their jobs. #DoYourJobpic.twitter.com/HmgNHkz7e8",,,#DoYourJobpic,760184673959981056,https://twitter.com/BarackObama/status/760184673959981056
2016-08-01 16:47:09,BarackObama,,457,1194,6479,55? May be time for some new material. Join @OFA in wishing President Obama happy birthday. http://ofa.bo/2aM22Qh pic.twitter.com/43jKdxP6Ys,,@OFA,,760154914135740416,https://twitter.com/BarackObama/status/760154914135740416
2016-08-01 15:38:07,BarackObama,,175,677,2815,Keep up with the issues that matter to you. Spread the facts. Join the @OFA Truth Team. http://ofa.bo/2aoWONT pic.twitter.com/SDHeeVPnlR,,@OFA,,760137543413182464,https://twitter.com/BarackObama/status/760137543413182464
2016-07-30 18:58:41,BarackObama,,415,1304,5384,"""We all have to do our job. The President has done his. Senate Republicans must do theirs."" — @VP Biden http://ofa.bo/2akk9jJ #DoYourJob",,@VP,#DoYourJob,759463243005894656,https://twitter.com/BarackObama/status/759463243005894656
2016-07-30 17:36:21,BarackObama,,1066,1456,7493,Sign the card and wish President Obama a happy birthday. http://ofa.bo/2azUsdv pic.twitter.com/0dkapeIOjR,,,,759442520866746368,https://twitter.com/BarackObama/status/759442520866746368
2016-07-30 16:39:38,BarackObama,,116,431,2078,"In the weekly address, retired Federal Judge Timothy Lewis joins @VP Biden to discuss the #SCOTUS vacancy. http://ofa.bo/2akk9jJ",,@VP,#SCOTUS,759428246446497792,https://twitter.com/BarackObama/status/759428246446497792
2016-07-29 20:22:00,BarackObama,,394,3060,7500,"Before their obstruction of President Obama's nominee, these six senators voted to confirm Judge Garland.pic.twitter.com/xiGIdD2Ask",,,,759121818758373376,https://twitter.com/BarackObama/status/759121818758373376
2016-07-29 19:05:14,BarackObama,,234,693,2753,Add your name if you think the Supreme Court is no place for partisan political games: http://ofa.bo/2auVlDO #DoYourJob,,,#DoYourJob,759102500343537664,https://twitter.com/BarackObama/status/759102500343537664
2016-07-29 17:42:34,BarackObama,,607,5543,16775,It's been a record-breaking 135 days since President Obama nominated Judge Garland. The obstruction must end.pic.twitter.com/0P8jRkYUCq,,,,759081698676056064,https://twitter.com/BarackObama/status/759081698676056064
2016-07-29 16:10:29,BarackObama,,595,1183,6092,Help President Obama celebrate his 55th birthday by signing @OFA's card today: http://ofa.bo/2aDOcz5 pic.twitter.com/RZuTbsfesr,,@OFA,,759058522453659653,https://twitter.com/BarackObama/status/759058522453659653
2016-07-28 20:41:09,BarackObama,,317,838,2908,Our children's health and prosperity is too important to ignore the consequences of climate change. Speak out now: http://ofa.bo/2afsLYI,,,,758764251683008513,https://twitter.com/BarackObama/status/758764251683008513
2016-07-28 19:41:38,BarackObama,,232,1078,3064,"Wildfire seasons are getting longer, more dangerous, and more expensive. We need to do more to #ActOnClimate. http://ofa.bo/2au2V07",,,#ActOnClimate,758749275685658624,https://twitter.com/BarackObama/status/758749275685658624
2016-07-28 16:55:18,BarackObama,,204,457,2293,Fighting for progress never goes out of style. Get your @OFA Classic Tee: http://ofa.bo/2aqxWDx pic.twitter.com/UsSmzlKW4z,,@OFA,,758707416384937984,https://twitter.com/BarackObama/status/758707416384937984
2016-07-28 15:31:25,BarackObama,,359,1255,4690,It's time to offer serious solutions on how to build on #Obamacare's progress—not take it away.pic.twitter.com/rw69A5Jybh,,,#Obamacare,758686303298826240,https://twitter.com/BarackObama/status/758686303298826240
2016-07-27 19:38:58,BarackObama,,818,1905,7838,"We've made a lot of progress, but there's still more work to do.pic.twitter.com/CjniZ7ZTTn",,,,758386214428815360,https://twitter.com/BarackObama/status/758386214428815360
